1786885679	42800	82304
1786885680	67744	82304
1786885681	87168	82304
1786885682	102976	82304
1786885684	122528	82304
1786885685	132464	82304
1786885686	154624	82304
1786885687	173136	82304
1786885688	187040	82304
1786885689	202400	82304
1786885690	224192	82304
1786885691	224368	82304
1786885692	248320	82304
1786885693	269168	82304
1786885694	269296	82304
1786885695	304496	82304
1786885696	304848	82304
1786885697	336288	82304
1786885699	336608	82304
1786885700	440576	82336
1786885701	806800	82336
1786885702	872176	82336
1786885703	1009664	82336
1786885704	1078896	82336
1786885705	1175552	82336
1786885706	1176384	82336
1786885707	1176528	82336
1786885708	1176512	82336
1786885709	1176688	82336
1786885711	1216048	82336
1786885712	1282736	82336
1786885713	1282880	82336
1786885714	1282896	82336
1786885715	1282896	82336
1786885716	1283008	82336
1786885717	1283072	82336
1786885718	1283104	82336
1786885719	1283136	82336
1786885720	1283152	82336
1786885721	1283184	82336
1786885722	1283312	82336
1786885724	1283376	82336
1786885725	1283376	82336
1786885726	1283376	82336
1786885727	1283376	82336
1786885728	1283376	82336
1786885729	1283408	82336
1786885730	1283424	82336
1786885731	1283424	82336
1786885732	1283424	82336
1786885733	1283424	82336
1786885734	1283440	82336
1786885736	1283440	82336
1786885737	1283472	82336
1786885738	1283488	82336
1786885739	1283472	82336
1786885740	1283472	82336
1786885741	1283504	82336
1786885742	1283504	82336
1786885743	1283520	82336
1786885744	1283536	82336
1786885745	1167536	78736
1786885746	1187472	78656
1786885748	1144640	23488
1786885749	1294720	23488
1786885750	1365888	23488
1786885751	1369296	23488
1786885752	1369824	23488
