1786886035	41984	82320
1786886036	62736	82320
1786886037	70912	82320
1786886038	81264	82320
1786886039	94112	82320
1786886040	102672	82320
1786886041	110208	82320
1786886042	120016	82320
1786886043	129760	82320
1786886045	141936	82320
1786886046	153552	82320
1786886047	153728	82320
1786886048	168896	82320
1786886049	187808	82320
1786886050	187888	82320
1786886051	205056	82320
1786886052	205088	82320
1786886053	222240	82320
1786886054	222272	82320
1786886055	546320	82352
1786886056	601360	82352
1786886057	601408	82352
1786886058	648560	82352
1786886059	664416	82352
1786886060	664544	82352
1786886061	664608	82352
1786886062	664640	82352
1786886063	664704	82352
1786886064	664768	82352
1786886065	664896	82352
1786886066	664960	82352
1786886067	664976	82352
1786886068	665088	82352
1786886069	665136	82352
1786886070	665168	82352
1786886072	665200	82352
1786886073	665200	82352
1786886074	665232	82352
1786886075	665232	82352
1786886076	665248	82352
1786886077	665280	82352
1786886078	665328	82352
1786886079	665376	82352
1786886080	665392	82352
1786886081	665392	82352
1786886082	665392	82352
1786886083	665408	82352
1786886084	665408	82352
1786886085	665440	82352
1786886087	665472	82352
1786886088	665488	82352
1786886089	665504	82352
1786886090	665536	82352
1786886091	665536	82352
1786886092	665504	82352
1786886093	665600	82352
1786886094	665600	82352
1786886095	665632	82352
1786886096	665648	82352
1786886097	665648	82352
1786886098	665648	82352
1786886099	665680	82352
1786886100	665680	82352
1786886102	665680	82352
1786886103	665680	82352
1786886104	665680	82352
1786886105	665680	82352
1786886106	665696	82352
1786886107	665696	82352
