1786879287	37360	82288
1786879288	40560	82288
1786879289	41920	82288
1786879290	43120	82288
1786879291	45568	82288
1786879292	46656	82288
1786879293	49136	82288
1786879294	50224	82288
1786879295	53008	82288
1786879296	53760	82288
1786879297	55296	82288
1786879298	57440	82288
1786879300	58032	82288
1786879301	59392	82288
1786879302	61840	82288
1786879303	62768	82288
1786879304	64176	82288
1786879305	65648	82288
1786879306	66144	82288
1786879307	120912	82320
1786879308	121792	82320
1786879309	128752	82320
1786879310	129984	82320
1786879311	134224	82320
1786879312	134384	82320
1786879313	134448	82320
1786879315	134464	82320
1786879316	139808	82320
1786879317	139856	82320
1786879318	139968	82320
1786879319	140016	82320
1786879320	140048	82320
1786879321	140064	82320
1786879322	140096	82320
1786879323	140128	82320
1786879324	140160	82320
1786879325	140160	82320
1786879326	140160	82320
1786879327	140160	82320
1786879328	140160	82320
1786879329	140160	82320
1786879331	140160	82320
1786879332	140176	82320
1786879333	140224	82320
1786879334	140272	82320
1786879335	140272	82320
1786879336	140288	82320
1786879337	140288	82320
1786879338	140288	82320
1786879339	140288	82320
1786879340	140304	82320
1786879341	140320	82320
1786879342	140320	82320
1786879343	140336	82320
1786879344	140336	82320
1786879346	140352	82320
1786879347	140352	82320
1786879348	140384	82320
1786879349	140384	82320
1786879350	140416	82320
1786879351	140448	82320
1786879352	140448	82320
1786879353	140448	82320
1786879354	140448	82320
1786879355	140448	82320
1786879356	140480	82320
1786879357	140480	82320
1786879358	140496	82320
1786879359	140496	82320
