1786873945	29140	32151888	0	5083333	3652478	2	12
1786873946	29140	32151632	0	5083618	3652756	2	12
1786873946	29140	32151384	0	5084171	3653302	2	12
1786873947	29140	32150880	0	5084453	3653580	2	12
1786873947	29140	32150628	0	5085005	3654126	2	12
1786873948	29140	32161788	0	5085286	3654403	2	12
1786873948	29140	32161288	0	5085842	3654950	2	12
1786873950	29140	32161036	0	5086678	3655779	2	12
1786873951	29140	32160320	0	5087515	3656607	2	12
1786873952	32396	32155720	0	5088352	3657438	2	12
1786873953	32396	32155720	0	5089188	3658268	2	12
1786873954	32864	32155496	8	5090022	3659082	15	13
1786873955	35940	32149448	22	5090861	3659893	31	13
1786873956	37732	32145100	36	5091703	3660705	47	13
1786873957	40388	32139836	50	5092542	3661515	62	13
1786873958	42692	32139136	64	5093376	3662328	77	13
1786873959	44948	32135040	78	5094215	3663140	92	13
1786873960	46996	32130700	92	5095053	3663955	105	13
1786873961	49200	32130452	106	5095887	3664768	120	13
1786873962	51440	32130228	120	5096724	3665581	136	14
1786873963	53488	32136952	134	5097558	3666395	151	14
1786873964	55536	32132144	148	5098396	3667210	166	14
1786873965	57792	32132144	162	5099228	3668023	180	14
1786873966	58040	32131416	176	5100068	3668838	193	14
1786873967	60088	32126344	190	5100901	3669650	208	14
1786873968	88296	32088728	200	5101746	3670211	461	14
1786873969	99708	32071728	200	5102562	3670259	1232	14
1786873970	93836	32070728	200	5103392	3670305	2006	14
1786873971	101224	32064688	200	5104211	3670356	2781	14
1786873973	98928	32062420	200	5105032	3670397	3558	14
1786873974	105696	32052468	200	5105861	3670444	4334	14
1786873975	105764	32049464	200	5106677	3670494	5108	14
1786873976	110008	32046448	200	5107502	3670546	5879	14
1786873977	103132	32045696	200	5108321	3670597	6650	14
1786873978	105832	32041932	200	5109142	3670641	7431	14
1786873979	104712	32052140	200	5109955	3670685	8205	14
1786873980	108028	32049884	200	5110783	3670733	8980	14
1786873981	107480	32048152	200	5111610	3670782	9759	14
1786873982	105744	32047648	200	5112442	3670830	10536	14
1786873983	106188	32047408	200	5113271	3670880	11312	14
1786873984	108932	32045904	200	5114103	3670927	12095	14
1786873985	107320	32044904	200	5114929	3670972	12875	14
1786873986	105384	32044908	200	5115758	3671019	13658	14
1786873987	104780	32044912	200	5116584	3671066	14438	14
1786873988	108356	32054900	200	5117410	3671117	15212	14
1786873989	108048	32054184	200	5118235	3671162	15989	14
1786873991	105488	32053432	200	5119051	3671210	16762	14
1786873992	118872	32047076	200	5119872	3671260	17538	14
1786873993	108436	32046324	200	5120694	3671307	18316	14
1786873994	108240	32045572	200	5121519	3671348	19099	14
1786873995	108388	32045324	200	5122355	3671387	19888	14
1786873996	113620	32042820	200	5123176	3671438	20668	14
1786873997	114404	32042572	200	5123990	3671485	21439	14
1786873998	111440	32040056	200	5124810	3671529	22218	14
1786873999	110536	32040060	200	5125634	3671578	22994	14
1786874000	110800	32040076	200	5126462	3671621	23776	14
1786874001	110016	32040084	200	5127276	3671671	24552	14
1786874002	112708	32038572	200	5128104	3671718	25328	14
1786874003	109568	32038576	200	5128925	3671768	26102	14
1786874004	109816	32038336	200	5129732	3671816	26882	14
1786874005	109572	32037368	200	5130550	3671862	27662	14
1786874006	106568	32037120	200	5131375	3671912	28437	14
1786874007	108636	32036372	200	5132196	3671955	29220	14
1786874009	110936	32035876	200	5133016	3671996	30001	14
1786874010	111392	32045696	200	5133838	3672040	30781	14
1786874011	111012	32038832	200	5134666	3672089	31556	14
1786874012	111008	32038828	200	5135488	3672130	32336	14
1786874013	112300	32038836	200	5136306	3672175	33116	14
1786874014	110940	32038084	200	5137147	3672218	33894	14
1786874015	108124	32049048	200	5137958	3672266	34666	14
1786874016	110268	32048552	200	5138785	3672311	35439	14
1786874017	111164	32048556	200	5139598	3672363	36209	14
1786874018	110816	32048312	200	5140420	3672411	36981	14
1786874019	110760	32047560	200	5141234	3672456	37758	14
1786874020	110596	32046816	200	5142054	3672508	38528	14
1786874021	109488	32046316	0	5142872	3672641	39227	14
1786874022	109488	32045816	0	5143709	3673470	39227	14
1786874023	109488	32045568	0	5144543	3674300	39227	14
1786874024	109488	32045316	0	5145381	3675130	39227	14
1786874025	109488	32045064	0	5146216	3675960	39227	14
1786874026	109488	32044812	0	5147052	3676789	39227	14
1786874027	109488	32044560	0	5147886	3677617	39227	14
1786874028	109488	32044560	0	5148722	3678446	39227	14
1786874029	109488	32043556	0	5149560	3679276	39227	14
1786874031	109488	32043052	0	5150394	3680104	39227	14
1786874032	109488	32041556	0	5151231	3680930	39227	14
1786874033	109488	32040296	0	5152066	3681752	39227	14
