1786853451	32156	132588	8	3	3504272	0	837978	502251	10	9	204014	2303776
1786853451	32156	132588	8	3	3502780	0	837999	502259	10	9	204016	2303776
1786853452	32156	132588	8	3	3501524	0	838204	502448	10	9	204018	2303776
1786853452	32156	132588	8	3	3507964	0	838223	502455	10	9	204020	2303776
1786853453	32156	132588	8	3	3501164	0	838430	502644	10	9	204022	2303776
1786853453	32156	132588	8	3	3500940	0	838448	502651	10	9	204024	2303776
1786853454	32156	132588	8	3	3500448	0	838658	502842	10	9	204026	2303776
1786853454	32156	132588	8	3	3499692	0	838678	502849	10	9	204028	2303776
1786853455	32156	132588	8	3	3498684	0	838884	503039	10	9	204030	2303776
1786853455	32156	132588	8	3	3498684	0	838905	503047	10	9	204032	2303776
1786853456	32156	132588	8	3	3508804	0	839113	503235	10	9	204036	2303777
1786853456	32156	132588	8	3	3503544	0	839132	503243	10	9	204038	2303777
1786853457	32156	132588	8	3	3500776	0	839337	503432	10	11	204053	2303875
1786853457	32156	132588	8	3	3500776	0	839357	503440	10	11	204055	2303875
1786853459	33156	133664	8	3	3495176	6	839572	503622	13	12	204061	2303885
1786853459	35204	133664	9	3	3493664	8	839591	503626	18	12	204063	2303885
1786853460	37732	134592	8	3	3488392	34	839796	503769	62	14	204151	2304589
1786853461	43196	135572	8	3	3488868	60	840018	503929	110	19	204245	2305356
1786853462	45416	137072	8	3	3483264	88	840243	504088	153	24	204334	2306083
1786853463	52088	137644	8	3	3477908	116	840466	504248	199	28	204432	2306879
1786853464	54480	138428	8	3	3472432	143	840686	504411	242	32	204524	2307624
1786853465	58740	139796	8	3	3467832	170	840910	504572	289	36	204610	2308322
1786853467	63020	140416	8	3	3473140	198	841142	504735	329	41	204704	2309090
1786853468	67576	141124	8	3	3459024	225	841365	504898	374	45	204790	2309788
1786853469	71900	142324	8	3	3456788	252	841590	505060	418	50	204932	2310956
1786853470	73948	142960	8	3	3452456	280	841813	505221	462	55	205019	2311673
1786853471	78044	144192	8	3	3447108	308	842042	505386	503	59	205107	2312412
1786853472	80092	144816	8	3	3447184	334	842266	505549	548	62	205194	2313173
1786853473	88676	145980	8	3	3438756	362	842493	505708	593	66	205323	2314246
1786853475	88944	146692	8	3	3434684	390	842721	505872	634	71	205406	2314905
1786853476	93248	147920	8	3	3433940	418	842941	506035	680	75	205495	2315632
1786853477	99392	148564	8	3	3429900	444	843161	506196	724	80	205625	2316696
1786853478	99392	149284	8	3	3428120	472	843381	506358	767	83	205718	2317453
1786853479	106324	149952	8	3	3423312	500	843605	506521	810	88	205805	2318161
1786853480	110520	151244	8	3	3417228	526	843824	506684	853	93	205892	2318870
