1786850636	31480	0	0	-1	3531792	0	297669	292779	7	0	-1	-1
1786850637	31480	0	0	-1	3531916	0	297878	292981	7	0	-1	-1
1786850638	31480	0	0	-1	3531664	0	298086	293184	7	0	-1	-1
1786850639	31480	0	0	-1	3531668	0	298294	293387	7	0	-1	-1
1786850640	31480	0	0	-1	3531684	0	298502	293590	7	0	-1	-1
1786850641	31480	0	0	-1	3531672	0	298710	293793	7	0	-1	-1
1786850642	31480	0	0	-1	3531672	0	298919	293995	7	0	-1	-1
1786850643	31652	0	0	-1	3531448	4	299126	294191	14	0	-1	-1
1786850644	34024	0	0	-1	3526912	12	299335	294381	27	0	-1	-1
1786850646	34576	0	0	-1	3526688	22	299542	294568	40	0	-1	-1
1786850647	36392	0	0	-1	3526464	30	299748	294758	56	0	-1	-1
1786850648	38900	0	0	-1	3522372	38	299956	294947	68	0	-1	-1
1786850649	39112	0	0	-1	3530992	46	300161	295137	81	0	-1	-1
1786850650	39112	0	0	-1	3530480	54	300373	295328	92	0	-1	-1
1786850651	41160	0	0	-1	3526388	62	300579	295518	104	0	-1	-1
1786850652	43208	0	0	-1	3525156	72	300789	295708	117	0	-1	-1
1786850653	43664	0	0	-1	3525156	80	300997	295898	129	0	-1	-1
1786850654	43664	0	0	-1	3524924	88	301204	296088	141	0	-1	-1
1786850655	45712	0	0	-1	3529188	96	301411	296278	152	0	-1	-1
1786850656	45712	0	0	-1	3528696	104	301618	296470	164	0	-1	-1
1786850657	47936	0	0	-1	3524344	112	301825	296661	175	0	-1	-1
1786850658	50164	0	0	-1	3524360	122	302035	296849	189	0	-1	-1
1786850659	52212	0	0	-1	3523628	130	302243	297040	203	0	-1	-1
1786850660	52212	0	0	-1	3523380	138	302450	297232	212	0	-1	-1
1786850661	52212	0	0	-1	3523376	146	302657	297423	224	0	-1	-1
1786850662	54260	0	0	-1	3518784	154	302863	297613	236	0	-1	-1
1786850663	54260	0	0	-1	3518784	162	303071	297803	247	0	-1	-1
