1786851272.141088472	31308	5
1786851272.401691494	31308	5
1786851272.662359444	31308	5
1786851272.923402795	31308	5
1786851273.183932323	31520	6
1786851273.444747409	31712	10
1786851273.705319122	31868	14
1786851273.965651988	33840	18
1786851274.225872253	34040	23
1786851274.486880265	36268	29
1786851274.746973814	36268	33
1786851275.007870406	36268	38
1786851275.268824354	36268	41
1786851275.529370430	38480	44
1786851275.790329128	38480	50
1786851276.051722990	37624	57
1786851276.312010178	41052	83
1786851276.572281528	40724	109
1786851276.833174746	40868	136
1786851277.094050490	40868	161
1786851277.354713379	41628	187
1786851277.615127526	43732	214
1786851277.876704219	43916	241
1786851278.137232028	43916	266
1786851278.397596589	43916	292
1786851278.659659045	43880	318
1786851278.921263280	43880	345
1786851279.182660979	43880	371
1786851279.443581228	43864	397
1786851279.703887811	43864	424
1786851279.964524219	44064	450
1786851280.224688584	44064	476
1786851280.485042363	44284	502
1786851280.745034862	44284	528
1786851281.005213213	44284	554
1786851281.265800649	44032	580
1786851281.526824186	44032	606
1786851281.787371211	43792	632
1786851282.048134083	43792	659
1786851282.308468372	43792	685
1786851282.568508842	43792	711
1786851282.829152713	43792	737
1786851283.090160545	44084	764
1786851283.351180929	44084	790
1786851283.611783911	44084	815
1786851283.872314205	44084	842
1786851284.132263688	44084	868
1786851284.393100603	44084	894
1786851284.653992416	45788	920
1786851284.915051964	46500	946
1786851285.175878457	46500	973
1786851285.435922693	46500	999
1786851285.696131426	46500	1025
1786851285.956139050	46648	1051
1786851286.218236761	45104	1077
1786851286.478276468	45344	1104
1786851286.738497753	48900	1129
1786851286.998855782	47892	1155
1786851287.259538200	47892	1181
1786851287.520114231	47892	1208
1786851287.780751545	47892	1234
1786851288.040537222	47892	1260
1786851288.300879900	48116	1286
1786851288.561750072	48384	1312
1786851288.822933097	48384	1339
1786851289.083731599	47832	1365
1786851289.344156456	47832	1391
1786851289.605078431	48896	1417
1786851289.865154057	48896	1443
1786851290.125310704	48700	1469
1786851290.385703334	48912	1496
1786851290.646476320	48912	1522
1786851290.907084491	48912	1547
1786851291.167268542	50960	1574
1786851291.427585312	49808	1599
1786851291.687638152	50232	1625
1786851291.948097632	51140	1652
1786851292.208089331	50664	1678
1786851292.468560990	50664	1704
1786851292.729510267	50664	1731
1786851292.989551351	50664	1757
1786851293.249892379	50664	1783
1786851293.510036856	51156	1809
1786851293.770831597	51156	1835
1786851294.031692658	50192	1861
1786851294.291549141	50192	1887
1786851294.552877228	50192	1913
1786851294.812931135	50192	1940
1786851295.072983628	50824	1965
1786851295.332953893	50824	1992
1786851295.593212187	51284	2017
1786851295.853336463	53332	2044
1786851296.113376270	51768	2070
1786851296.373720550	52856	2096
1786851296.634610224	53304	2122
1786851296.895439879	53304	2148
1786851297.155784198	52932	2174
1786851297.415742872	52932	2200
1786851297.676081736	52932	2227
1786851297.936386925	53188	2253
1786851298.196879618	53188	2279
1786851298.457598723	53260	2305
1786851298.718720290	53260	2331
1786851298.979292067	53260	2358
1786851299.239286315	53260	2383
1786851299.499779839	53260	2409
1786851299.760518983	53260	2436
1786851300.021582253	53260	2462
1786851300.281907864	53260	2488
1786851300.541957361	53260	2514
1786851300.801700302	53260	2540
1786851301.061367235	53056	2567
1786851301.321876319	53300	2593
1786851301.582209482	53300	2619
1786851301.843246631	53300	2644
1786851302.104172014	55348	2671
1786851302.365165278	55348	2697
1786851302.625970403	55348	2723
1786851302.886488051	55348	2749
1786851303.146982982	55348	2775
1786851303.407308670	55348	2802
1786851303.667522881	55348	2828
1786851303.927875079	55348	2854
1786851304.188165263	55348	2881
1786851304.448982831	55348	2907
1786851304.709359576	55348	2933
1786851304.970376322	55348	2958
1786851305.230834212	55348	2985
1786851305.491364856	55348	3011
1786851305.752010177	55348	3037
1786851306.013562099	55348	3064
1786851306.274083782	55348	3090
1786851306.534431066	55564	3115
1786851306.795034284	55564	3141
1786851307.055731057	55564	3168
1786851307.315840916	55564	3194
1786851307.576093097	55564	3220
1786851307.836043808	55564	3246
1786851308.096270141	55564	3273
1786851308.356618229	55564	3299
1786851308.616952357	55564	3324
1786851308.877301797	55564	3351
1786851309.138130201	55564	3377
1786851309.397918553	55564	3403
1786851309.658262285	57612	3429
1786851309.919521003	56820	3455
1786851310.180123574	56820	3482
1786851310.440697084	56820	3508
1786851310.700586670	56820	3534
1786851310.961230001	56820	3560
1786851311.221648475	56820	3586
1786851311.482474322	56820	3612
1786851311.742859593	56820	3638
1786851312.003473641	56820	3664
1786851312.264529567	56820	3690
1786851312.524836626	56820	3717
1786851312.785627109	56820	3743
1786851313.046346328	56820	3769
1786851313.307048400	56820	3795
1786851313.567343619	56820	3821
1786851313.828051606	56820	3847
1786851314.088694619	57520	3873
1786851314.349174170	57520	3900
1786851314.609558385	57520	3926
1786851314.870258998	57520	3952
1786851315.130629249	56780	3978
1786851315.390867159	56780	4004
1786851315.650947386	56780	4030
1786851315.912040459	56780	4056
1786851316.172117683	56780	4083
