1786877741	42416	82304
1786877742	164560	82304
1786877743	289792	82304
1786877744	412544	82304
1786877745	535680	82304
1786877746	660304	82304
1786877747	785360	82304
1786877748	909536	82304
1786877750	1033280	82304
1786877751	1159200	82304
1786877752	1280256	82304
1786877753	1400704	82304
1786877754	1485232	82304
1786877755	1485552	82304
1786877756	1486016	82304
1786877757	1486496	82304
1786877758	1487024	82304
1786877759	1487568	82304
1786877760	1488048	82304
1786877761	1497808	82320
1786877762	1515424	82320
1786877763	1516544	82320
1786877764	1516736	82320
1786877766	1516880	82320
1786877767	1516992	82320
1786877768	1517168	82320
1786877769	1517520	82320
1786877770	1517584	82320
1786877771	1517648	82320
1786877772	1517664	82320
1786877773	1517728	82320
1786877774	1517808	82320
1786877775	1517872	82320
1786877776	1517888	82320
1786877777	1517904	82320
1786877778	1517920	82320
1786877779	1517920	82320
1786877781	1517936	82320
1786877782	1518000	82320
1786877783	1518000	82320
1786877784	1518032	82320
1786877785	1518032	82320
1786877786	1518144	82320
1786877787	1518112	82320
1786877788	1518144	82320
1786877789	1518192	82320
1786877790	1518256	82320
1786877791	1518272	82320
1786877792	1518288	82320
1786877793	1518288	82320
1786877795	1518304	82320
1786877796	1518304	82320
1786877797	1518304	82320
1786877798	1518304	82320
1786877799	1518320	82320
1786877800	1518320	82320
1786877801	1518336	82320
1786877802	1518336	82320
1786877803	1518336	82320
1786877804	1518336	82320
1786877805	1518336	82320
1786877806	1518336	82320
1786877807	1518336	82320
1786877808	1518336	82320
1786877809	1518336	82320
1786877811	1518336	82320
1786877812	1518336	82320
1786877813	1518352	82320
1786877814	1518352	82320
