1786806937	21296	0	0	-1	1626712	0
1786806938	21296	0	0	-1	1627264	0
1786806939	21296	0	0	-1	1627272	0
1786806940	21296	0	0	-1	1627272	0
1786806941	29880	0	0	-1	1627272	2
1786806942	32220	0	0	-1	1627272	3
1786806943	32576	0	0	-1	1627048	4
1786806944	32884	0	0	-1	1627056	5
1786806945	37164	0	0	-1	1622960	7
1786806946	37332	0	0	-1	1622960	8
1786806947	37524	0	0	-1	1622960	9
1786806948	37696	0	0	-1	1622960	11
1786806949	37696	0	0	-1	1622964	12
1786806950	39576	0	0	-1	1618872	13
1786806951	39836	0	0	-1	1618872	15
1786806952	39836	0	0	-1	1618872	16
1786806953	39836	0	0	-1	1618872	17
1786806954	39836	0	0	-1	1618872	18
1786806956	44172	0	0	-1	1614780	20
1786806957	44588	0	0	-1	1614784	21
1786806958	44588	0	0	-1	1614784	22
1786806959	46636	0	0	-1	1614784	24
1786806960	48936	0	0	-1	1610688	25
1786806961	58664	0	0	-1	1593820	50
1786806962	58464	0	0	-1	1590804	50
1786806963	51484	0	0	-1	1590048	50
1786806964	50756	0	0	-1	1588536	50
1786806965	54604	0	0	-1	1580220	50
1786806966	52900	0	0	-1	1579716	50
1786806967	51968	0	0	-1	1578212	50
1786806968	59184	0	0	-1	1577708	50
1786806969	53752	0	0	-1	1577708	50
1786806970	52240	0	0	-1	1577204	50
1786806971	54684	0	0	-1	1575188	50
1786806972	54640	0	0	-1	1575188	50
1786806973	53548	0	0	-1	1575196	50
1786806974	54340	0	0	-1	1575196	50
1786806975	53896	0	0	-1	1575196	50
1786806977	53472	0	0	-1	1575196	50
1786806978	55732	0	0	-1	1575196	50
1786806979	58032	0	0	-1	1575200	50
1786806980	54212	0	0	-1	1575204	50
1786806981	55336	0	0	-1	1575204	50
1786806982	54340	0	0	-1	1575204	50
1786806983	55884	0	0	-1	1573692	50
1786806984	57068	0	0	-1	1571432	50
1786806985	54116	0	0	-1	1571180	50
1786806986	57732	0	0	-1	1569416	50
1786806987	57600	0	0	-1	1569416	50
1786806988	53908	0	0	-1	1569416	50
1786806989	54844	0	0	-1	1569416	50
1786806990	54768	0	0	-1	1569424	50
1786806991	54072	0	0	-1	1566652	50
1786806992	57396	0	0	-1	1562556	50
1786806993	54196	0	0	-1	1564572	50
1786806994	54480	0	0	-1	1566336	50
1786806995	55932	0	0	-1	1564572	50
1786806996	54332	0	0	-1	1564328	50
1786806997	55260	0	0	-1	1591524	50
1786806998	58140	0	0	-1	1587772	50
1786807000	54720	0	0	-1	1587520	50
1786807001	57548	0	0	-1	1586260	50
1786807002	57412	0	0	-1	1586008	50
1786807003	56676	0	0	-1	1581920	50
1786807004	55104	0	0	-1	1581920	50
1786807005	56280	0	0	-1	1580440	50
1786807006	55596	0	0	-1	1576912	50
1786807007	54876	0	0	-1	1576912	50
1786807008	54088	0	0	-1	1575912	50
1786807009	56624	0	0	-1	1574148	50
1786807010	54104	0	0	-1	1574148	50
1786807011	54112	0	0	-1	1574148	50
1786807012	63952	0	0	-1	1570052	50
1786807013	65924	0	0	-1	1570060	50
1786807014	66388	0	0	-1	1570060	50
1786807015	65944	0	0	-1	1570060	50
1786807016	68444	0	0	-1	1570060	50
1786807017	64000	0	0	-1	1570060	50
1786807018	62192	0	0	-1	1570060	50
1786807019	62916	0	0	-1	1570068	50
1786807020	62256	0	0	-1	1570068	50
1786807021	64244	0	0	-1	1569816	50
1786807022	66868	0	0	-1	1569820	50
1786807024	62988	0	0	-1	1569820	50
1786807025	63240	0	0	-1	1569820	50
1786807026	67024	0	0	-1	1569828	50
1786807027	67024	0	0	-1	1569828	0
1786807028	67024	0	0	-1	1569828	0
1786807029	67024	0	0	-1	1569828	0
1786807030	67024	0	0	-1	1569828	0
1786807031	67024	0	0	-1	1569828	0
1786807032	67024	0	0	-1	1569832	0
1786807033	67024	0	0	-1	1569836	0
1786807034	67024	0	0	-1	1569836	0
1786807035	67024	0	0	-1	1569836	0
1786807036	67024	0	0	-1	1569836	0
1786807037	67024	0	0	-1	1569836	0
1786807038	67024	0	0	-1	1569844	0
1786807039	67024	0	0	-1	1569844	0
