1786807588	24016	92308	7	-1	1609988	0
1786807589	24016	92308	7	-1	1610004	0
1786807591	24016	92308	7	-1	1610012	0
1786807592	24016	92308	7	-1	1610012	0
1786807593	31632	94580	7	-1	1606300	2
1786807594	34612	94580	7	-1	1606076	3
1786807595	34576	94580	7	-1	1606084	4
1786807596	38052	94776	7	-1	1602080	6
1786807597	38672	94776	7	-1	1602156	7
1786807598	38084	94776	7	-1	1601932	8
1786807599	40848	94776	7	-1	1601708	10
1786807600	41472	94776	7	-1	1601716	11
1786807601	42436	94776	7	-1	1601724	12
1786807602	42984	94776	7	-1	1601724	14
1786807603	42984	94776	7	-1	1601724	15
1786807604	45288	94776	7	-1	1597644	16
1786807605	45288	94776	7	-1	1597644	18
1786807606	45288	94776	7	-1	1597660	19
1786807607	45448	94776	7	-1	1597660	20
1786807609	47496	94776	7	-1	1597660	21
1786807610	48776	94776	7	-1	1597660	23
1786807611	49264	94776	7	-1	1597680	24
1786807612	54160	94776	7	-1	1589504	50
1786807613	68896	170116	12	-1	1571372	50
1786807614	61984	170116	12	-1	1567088	50
1786807615	57708	170116	12	-1	1566844	50
1786807616	58220	170116	12	-1	1566356	50
1786807617	57800	170116	12	-1	1564164	50
1786807618	59644	170116	12	-1	1561652	50
1786807619	56248	170116	12	-1	1561652	50
1786807620	58520	170116	12	-1	1559392	50
1786807621	58056	170116	12	-1	1558148	50
1786807622	58888	170116	12	-1	1558148	50
1786807624	61048	170116	12	-1	1558156	50
1786807625	59104	170116	12	-1	1558164	50
1786807626	58588	170116	12	-1	1556652	50
1786807627	59892	170116	12	-1	1555984	50
1786807628	60084	170116	12	-1	1555984	50
1786807629	58076	170116	12	-1	1555992	50
1786807630	58336	170116	12	-1	1556000	50
1786807631	58684	170116	12	-1	1556008	50
1786807632	59152	170116	12	-1	1555764	50
1786807633	60284	170116	12	-1	1555764	50
1786807634	62964	170116	12	-1	1555772	50
1786807636	60640	170116	12	-1	1555276	50
1786807637	59532	170116	12	-1	1555040	50
1786807638	61476	170116	12	-1	1554284	50
1786807639	64748	170116	12	-1	1554292	50
1786807640	60020	170116	12	-1	1553544	50
1786807641	61784	170116	12	-1	1551528	50
1786807642	59232	170116	12	-1	1550788	50
1786807643	59240	170116	12	-1	1550788	50
1786807644	62032	170116	12	-1	1550796	50
1786807645	62060	170116	12	-1	1549544	50
1786807646	61184	170116	12	-1	1548536	50
1786807647	60900	170116	12	-1	1548552	50
1786807648	67352	170116	12	-1	1548560	50
1786807650	60276	170116	12	-1	1548560	50
1786807651	61860	170116	12	-1	1548568	50
1786807652	60860	170116	12	-1	1548584	50
1786807653	62176	170116	12	-1	1548668	50
1786807654	60416	170116	12	-1	1548668	50
1786807655	60300	170116	12	-1	1548676	50
1786807656	61160	170116	12	-1	1548684	50
1786807657	60076	170116	12	-1	1548692	50
1786807658	60992	170116	12	-1	1548700	50
1786807659	66084	170116	12	-1	1548700	50
1786807660	61444	170116	12	-1	1548772	50
1786807661	60288	170116	12	-1	1548772	50
1786807662	63616	170116	12	-1	1548544	50
1786807664	63628	170116	12	-1	1545520	50
1786807665	61112	170116	12	-1	1545528	50
1786807666	61584	170116	12	-1	1545536	50
1786807667	62908	170116	12	-1	1545544	50
1786807668	65500	170116	12	-1	1545552	50
1786807669	60200	170116	12	-1	1545560	50
1786807670	63644	170116	12	-1	1544552	50
1786807671	60124	170116	12	-1	1542796	50
1786807672	61128	170116	12	-1	1541868	50
1786807673	62276	170116	12	-1	1540104	50
1786807675	62292	170116	12	-1	1540112	50
1786807676	63228	170116	12	-1	1540112	50
1786807677	61824	170116	12	-1	1540120	50
1786807678	60720	170116	12	-1	1540128	0
1786807679	60404	170116	12	-1	1540128	0
1786807680	60404	170116	12	-1	1540128	0
1786807681	60404	170116	12	-1	1540128	0
1786807682	60404	170116	12	-1	1540128	0
1786807683	60404	170116	12	-1	1540128	0
1786807684	60404	170116	12	-1	1540132	0
1786807685	60404	170116	12	-1	1540136	0
1786807686	60404	170116	12	-1	1540144	0
1786807687	60404	170116	12	-1	1540144	0
1786807688	60404	170116	12	-1	1539892	0
1786807689	60404	170116	12	-1	1539652	0
