1786810772	23676	77556	6	1	1612180	0	6
1786810773	23676	77556	6	1	1609660	0	6
1786810773	23676	77556	6	1	1609156	0	6
1786810774	23676	77556	6	1	1609164	0	6
1786810775	23676	77556	6	1	1609164	0	6
1786810775	23676	77556	6	1	1608408	0	6
1786810776	30520	77556	6	1	1604060	1	6
1786810777	33304	77556	6	1	1601824	4	6
1786810778	38220	77556	6	1	1595712	7	6
1786810779	38596	77556	6	1	1593956	9	6
1786810780	40664	79544	6	1	1591356	12	6
1786810781	40876	79544	6	1	1583276	15	6
1786810782	40876	79544	6	1	1575904	18	6
1786810784	44852	79544	6	1	1575908	21	6
1786810785	47612	79544	6	1	1570584	24	6
1786810786	50032	79544	6	1	1594384	27	6
1786810787	52264	79544	6	1	1587796	29	6
1786810788	54312	79544	6	1	1587800	32	6
1786810789	56360	79544	6	1	1584552	35	6
1786810790	56360	79544	6	1	1583544	38	6
1786810792	56620	79544	6	1	1583552	41	6
1786810793	56620	79544	6	1	1579012	44	6
1786810794	61268	79544	6	1	1579012	47	6
1786810795	67412	79544	6	1	1570824	49	6
1786810796	86684	79544	6	1	1543240	100	6
1786810798	102156	79544	6	1	1529716	100	6
1786810799	89136	79544	6	1	1529464	100	6
1786810800	79332	79544	6	1	1523920	100	6
1786810801	80248	79544	6	1	1522912	100	6
1786810802	74328	79544	6	1	1522924	100	6
1786810803	79612	79544	6	1	1520908	100	6
1786810805	83636	79544	6	1	1517884	100	6
1786810806	83512	79544	6	1	1513348	100	6
1786810807	80044	79544	6	1	1513352	100	6
1786810808	82300	79544	6	1	1513360	100	6
1786810809	79524	79544	6	1	1512100	100	6
1786810811	80504	79544	6	1	1511096	100	6
1786810812	77464	79544	6	1	1510844	100	6
1786810813	80332	79544	6	1	1503536	100	6
1786810814	83192	79544	6	1	1523088	100	6
1786810815	83412	79544	6	1	1521120	100	6
1786810816	88024	79544	6	1	1519860	100	6
1786810818	84516	79544	6	1	1518348	100	6
1786810819	81184	79544	6	1	1518356	100	6
1786810820	83940	79544	6	1	1518360	100	6
1786810821	84412	79544	6	1	1515588	100	6
1786810823	80732	79544	6	1	1510736	100	6
1786810824	83396	79544	6	1	1509228	100	6
1786810825	79492	79544	6	1	1505448	100	6
1786810826	87256	79544	6	1	1504440	100	6
1786810827	86188	79544	6	1	1500912	100	6
1786810829	82824	79544	6	1	1499148	100	6
1786810830	81864	79544	6	1	1525776	100	6
1786810831	84996	79544	6	1	1518216	100	6
1786810833	86236	79544	6	1	1514464	100	6
1786810835	93288	79544	6	1	1507660	100	6
1786810836	105748	79544	6	1	1497592	100	6
1786810838	101792	79544	6	1	1497592	100	6
1786810840	98596	79544	6	1	1494316	100	6
1786810842	98640	79544	6	1	1492060	100	6
1786810844	100192	79544	6	1	1491304	100	6
1786810846	100700	79544	6	1	1491312	100	6
1786810848	100180	79544	6	1	1491312	100	6
1786810850	98636	79544	6	1	1491316	100	6
1786810852	99936	79544	6	1	1491316	100	6
1786810854	106608	79544	6	1	1485464	100	6
1786810855	108588	79544	6	1	1481368	100	6
1786810857	107028	79544	6	1	1479356	100	6
1786810859	107684	79544	6	1	1478860	100	6
1786810861	107684	79544	6	1	1478860	100	6
1786810863	105692	79544	6	1	1479368	100	6
1786810864	86752	79544	6	1	1510596	0	6
1786810865	86752	79544	6	1	1510588	0	6
1786810867	86752	79544	6	1	1510084	0	6
1786810868	86752	79544	6	1	1509836	0	6
1786810869	86752	79544	6	1	1509844	0	6
1786810870	86752	79544	6	1	1508584	0	6
1786810871	86752	79544	6	1	1508080	0	6
1786810872	86752	79544	6	1	1507828	0	6
1786810873	86752	79544	6	1	1507832	0	6
1786810874	86752	79544	6	1	1507840	0	6
1786810876	86752	79544	6	1	1507616	0	6
