1786807067	26228	77268	6	-1	1613148	0
1786807068	26228	77268	6	-1	1613148	0
1786807070	26228	77268	6	-1	1613156	0
1786807071	26228	77268	6	-1	1613156	0
1786807072	32976	77268	6	-1	1604964	2
1786807073	35120	77268	6	-1	1604964	3
1786807074	35564	77268	6	-1	1604964	4
1786807075	35792	79240	6	-1	1603796	6
1786807076	37256	79240	6	-1	1603872	7
1786807077	37648	79240	6	-1	1603872	8
1786807078	40632	79240	6	-1	1599776	9
1786807079	40632	79240	6	-1	1599776	11
1786807080	40632	79240	6	-1	1599776	12
1786807081	40632	79240	6	-1	1599784	13
1786807082	42840	79240	6	-1	1599784	15
1786807083	42840	79240	6	-1	1599784	16
1786807084	43056	79240	6	-1	1599784	17
1786807085	45288	79240	6	-1	1595688	19
1786807086	45288	79240	6	-1	1595692	20
1786807087	47336	79240	6	-1	1595696	21
1786807088	49384	79240	6	-1	1591600	23
1786807090	49384	79240	6	-1	1591600	24
1786807091	49556	79240	6	-1	1591096	25
1786807092	65100	79240	6	-1	1577548	50
1786807093	55148	79240	6	-1	1574784	50
1786807094	54936	79240	6	-1	1573272	50
1786807095	57392	79240	6	-1	1568484	50
1786807096	55856	79240	6	-1	1567980	50
1786807097	54276	79240	6	-1	1567980	50
1786807098	56024	79240	6	-1	1565216	50
1786807099	56668	79240	6	-1	1565216	50
1786807100	56264	79240	6	-1	1565216	50
1786807101	57184	79240	6	-1	1565216	50
1786807102	56348	79240	6	-1	1564208	50
1786807103	58900	79240	6	-1	1564216	50
1786807105	56556	79240	6	-1	1564216	50
1786807106	58168	79428	6	-1	1563460	50
1786807107	56248	79428	6	-1	1561192	50
1786807108	57848	79428	6	-1	1558420	50
1786807109	55712	79428	6	-1	1558420	50
1786807110	57368	79428	6	-1	1558428	50
1786807111	59568	79428	6	-1	1558428	50
1786807112	55844	79428	6	-1	1558428	50
1786807113	57100	79428	6	-1	1558428	50
1786807114	58788	79428	6	-1	1558428	50
1786807115	58400	79428	6	-1	1558436	50
1786807116	58012	79428	6	-1	1558436	50
1786807117	58544	79428	6	-1	1558436	50
1786807118	57528	79428	6	-1	1558436	50
1786807119	56712	79428	6	-1	1558436	50
1786807120	57572	79428	6	-1	1558436	50
1786807122	56932	79428	6	-1	1558444	50
1786807123	59160	79428	6	-1	1558444	50
1786807124	58468	79428	6	-1	1558192	50
1786807125	62356	79428	6	-1	1554664	50
1786807126	61972	79428	6	-1	1553404	50
1786807127	59088	79428	6	-1	1553404	50
1786807128	58372	79428	6	-1	1553412	50
1786807129	57736	79428	6	-1	1553412	50
1786807130	57656	79428	6	-1	1553412	50
1786807131	62760	79428	6	-1	1552908	50
1786807132	63152	79428	6	-1	1552656	50
1786807133	57664	79428	6	-1	1552664	50
1786807134	59468	79428	6	-1	1552664	50
1786807135	60728	79428	6	-1	1550648	50
1786807136	60828	79428	6	-1	1550648	50
1786807138	62948	79428	6	-1	1550648	50
1786807139	59960	79428	6	-1	1550656	50
1786807140	58844	79428	6	-1	1577392	50
1786807141	61492	79428	6	-1	1574144	50
1786807142	58460	79428	6	-1	1573892	50
1786807143	60268	79428	6	-1	1571372	50
1786807144	58652	79428	6	-1	1568852	50
1786807145	58452	79428	6	-1	1568860	50
1786807146	58820	79428	6	-1	1568860	50
1786807147	61536	79428	6	-1	1568860	50
1786807148	61896	79428	6	-1	1568860	50
1786807149	60728	79428	6	-1	1568104	50
1786807150	59512	79428	6	-1	1568112	50
1786807151	59176	79428	6	-1	1567104	50
1786807152	57952	79428	6	-1	1567104	50
1786807153	58732	79428	6	-1	1567104	50
1786807154	61264	79428	6	-1	1567104	50
1786807156	60216	79428	6	-1	1567112	50
1786807157	59660	79428	6	-1	1567112	50
1786807158	59660	79428	6	-1	1567112	0
1786807159	59660	79428	6	-1	1567112	0
1786807160	59660	79428	6	-1	1567112	0
1786807161	59660	79428	6	-1	1567112	0
1786807162	59660	79428	6	-1	1567116	0
1786807163	59660	79428	6	-1	1567120	0
1786807164	59660	79428	6	-1	1567120	0
1786807165	59660	79428	6	-1	1567120	0
1786807166	59660	79428	6	-1	1567120	0
1786807167	59660	79428	6	-1	1567120	0
1786807168	59660	79428	6	-1	1567128	0
1786807169	59660	79428	6	-1	1565872	0
