1786878294	41312	82272
1786878295	54336	82272
1786878296	65696	82272
1786878297	76816	82272
1786878298	85680	82272
1786878299	95792	82272
1786878301	109040	82272
1786878302	117968	82272
1786878303	124080	82272
1786878304	135520	82272
1786878305	150640	82272
1786878306	164048	82272
1786878307	170816	82272
1786878308	177776	82272
1786878309	195792	82272
1786878310	200736	82272
1786878311	214272	82272
1786878312	224480	82272
1786878313	235104	82272
1786878314	363008	82288
1786878315	572096	82288
1786878317	572928	82288
1786878318	573024	82288
1786878319	575296	82288
1786878320	575424	82288
1786878321	590144	82288
1786878322	621952	82288
1786878323	623552	82288
1786878324	623584	82288
1786878325	623616	82288
1786878326	623728	82288
1786878327	654080	82288
1786878328	654576	82288
1786878330	654560	82288
1786878331	654656	82288
1786878332	654672	82288
1786878333	654720	82288
1786878334	654768	82288
1786878335	654784	82288
1786878336	654784	82288
1786878337	654816	82288
1786878338	654832	82288
1786878339	654832	82288
1786878340	654848	82288
1786878341	654848	82288
1786878342	654880	82288
1786878343	654944	82288
1786878345	654960	82288
1786878346	654960	82288
1786878347	654960	82288
1786878348	655008	82288
1786878349	655024	82288
1786878350	655024	82288
1786878351	655024	82288
1786878352	655040	82288
1786878353	655056	82288
1786878354	655056	82288
1786878355	655056	82288
1786878356	655072	82288
1786878357	655072	82288
1786878358	655088	82288
1786878359	655120	82288
1786878360	655120	82288
1786878362	655136	82288
1786878363	655184	82288
1786878364	655184	82288
1786878365	656768	82288
1786878366	656784	82288
1786878367	656800	82288
