1786851173.030470824	34092	5
1786851173.292296558	34092	5
1786851173.553863635	34092	5
1786851173.814538720	34092	5
1786851174.075034602	34092	6
1786851174.335347906	33652	10
1786851174.596636792	34336	15
1786851174.856960698	34236	20
1786851175.118368313	34700	24
1786851175.379122813	36676	30
1786851175.640485319	36676	34
1786851175.900633897	36676	38
1786851176.161162314	38920	42
1786851176.421457922	38920	46
1786851176.682881402	39156	52
1786851176.943667811	41204	57
1786851177.204180108	42660	84
1786851177.465076698	43156	110
1786851177.725515306	43304	136
1786851177.986847437	43500	162
1786851178.247548584	42956	188
1786851178.508127079	43588	214
1786851178.768152635	43784	240
1786851179.029053624	44032	266
1786851179.289898656	44488	293
1786851179.550486800	44032	319
1786851179.811678751	44256	344
1786851180.071323504	44256	370
1786851180.331692963	44712	397
1786851180.592534709	44712	423
1786851180.853641034	44712	450
1786851181.113529891	46720	476
1786851181.374523755	46948	502
1786851181.635226514	46948	528
1786851181.896825715	46948	554
1786851182.157880086	46756	580
1786851182.418766987	46956	606
1786851182.680195335	46956	633
1786851182.941227530	46568	659
1786851183.201899668	46568	685
1786851183.462722696	46568	711
1786851183.723249655	46568	737
1786851183.983524511	46568	763
1786851184.243739791	46568	789
1786851184.504330477	46568	816
1786851184.765497644	46568	842
1786851185.026482808	46796	868
1786851185.287150761	47032	894
1786851185.547557191	49340	920
1786851185.808338905	47924	946
1786851186.069095116	47924	973
1786851186.329065477	47924	999
1786851186.589349874	47924	1025
1786851186.849891986	47924	1051
1786851187.109891444	48432	1077
1786851187.371505009	48116	1104
1786851187.633875025	48796	1130
1786851187.895342197	48796	1155
1786851188.155809374	48796	1182
1786851188.417502619	48796	1209
1786851188.678959644	48796	1235
1786851188.940091357	48796	1261
1786851189.200627540	48796	1287
1786851189.461052883	48800	1313
1786851189.721643227	48428	1339
1786851189.982412300	48428	1365
1786851190.242841715	48320	1392
1786851190.502890131	49416	1418
1786851190.763202210	51060	1443
1786851191.023407874	50816	1470
1786851191.284294277	51116	1496
1786851191.545350738	51304	1523
1786851191.806512414	50736	1549
1786851192.067706660	51600	1575
1786851192.328708450	51208	1601
1786851192.589027141	50244	1627
1786851192.849505142	50244	1653
1786851193.110374408	50244	1679
1786851193.371038459	51592	1706
1786851193.632023996	51504	1731
1786851193.892107077	51504	1758
1786851194.152402707	51504	1784
1786851194.412864186	51504	1810
1786851194.674214902	51504	1836
1786851194.936727860	51504	1863
1786851195.198022537	52772	1889
1786851195.461971570	53856	1915
1786851195.723229459	53856	1942
1786851195.983335086	53856	1968
1786851196.243668111	53856	1994
1786851196.505003333	52464	2020
1786851196.765425995	52720	2046
1786851197.025758435	53056	2072
1786851197.286483862	52432	2098
1786851197.547519016	52432	2125
1786851197.809284675	53316	2151
1786851198.069977537	53804	2177
1786851198.331153139	53272	2203
1786851198.591514095	53272	2229
1786851198.852485357	53748	2256
1786851199.113008646	53748	2282
1786851199.373843807	53748	2308
1786851199.636522454	55968	2334
1786851199.898158654	55968	2360
1786851200.158747421	58016	2386
1786851200.419510877	58016	2412
1786851200.681402896	58016	2439
1786851200.943042725	58016	2465
1786851201.203831908	58016	2491
1786851201.463801021	58016	2518
1786851201.724843747	57356	2544
1786851201.986325413	57976	2570
1786851202.249184515	57976	2596
1786851202.511004256	57976	2622
1786851202.773973888	57976	2649
1786851203.035328109	56800	2675
1786851203.296662452	56800	2701
